Energy	Ytterbium	Lutetium	Hafnium	Tantalum	Tungsten	Rhenium	Osmium	Iridium	Platinum	Gold	Mercury	Thallium	Lead	Bismuth	Polonium	Astatine	Radon	Francium	Radium	Actinium	Thorium	Protactinium	Uranium
42.1	55.230672882442	81.5063833399631	112.050872703267	148.831349623839	179.197838781402	203.595488483191	226.446241852288	236.694820159534	10861.3704883291	219.890475679828	159.229102311081	143.561062954099	142.390366072365	128.173560714935	129.084443409249	91.1480604564959	0.138659291253918	43.1194489598987	84.4034641186965	160.851181913522	191.317786844833	264.307	328.875914688441
42.2	54.8874731390302	81.0013451822884	111.357877052769	147.911646575569	178.092237009438	202.339037932662	225.048432043499	235.233087008615	10794.463338877	218.534694852475	158.247764382101	142.677019641887	141.514266517064	127.386522244702	128.293381876146	90.5915733512819	0.137816632270619	42.8577177892575	83.8903264618686	159.872557573859	190.15669631372	262.70599	326.885583826019
42.3	54.5472325511646	80.5006722167706	110.670881013218	146.99990497236	176.996222245119	201.09345840658	223.662668042362	233.783868869641	10728.1242571947	217.190481074939	157.27481246201	141.800528132676	140.645645531243	126.606186443187	127.509042085089	90.0397935028825	0.136981066249966	42.5981878048859	83.3815116083791	158.902183172057	189.0053666287	261.11841	324.911930114246
42.4	54.2099187430659	80.0043166084205	109.989818775565	146.096037513726	175.909689264801	199.858630806811	222.288818282001	232.347029695535	10662.3471085988	215.857708988592	156.310155618535	140.931506584943	139.784422150654	125.832480872101	126.731351520685	89.4926702706572	0.136152517085604	42.3408354205029	82.876973259151	157.939970435103	187.863693622661	259.54412	322.954776306596
42.5	53.8754997677201	79.5122311563441	109.314625403493	145.199958056329	174.832534239985	198.634437611774	220.926752932978	230.922435229622	10597.1258387115	214.53625487988	155.353704112232	140.069874229943	138.930516470867	125.06533404012	125.960238614123	88.9501536740279	0.135330909662389	42.0856373564412	82.3766657155722	156.985832231916	186.731574472511	257.98297	321.013947431783
42.6	53.54394410022	79.0243692838909	108.645236819866	144.311581596009	173.764654715663	197.420762852017	219.576343876423	229.509952978006	10532.4544722268	213.225996655007	154.405369378159	139.215551355238	138.083849631029	124.304675388383	125.195632728698	88.4121943823892	0.134516169841227	41.8325706349675	81.8805438703687	156.039682556058	185.608907678891	256.43484	319.08927075964
42.7	53.2152206312254	78.5406850289791	107.981589793404	143.430824250147	172.705949589051	196.217492086213	218.237464677634	228.10945218243	10468.3271116986	211.926813815072	153.465064007864	138.368459288514	137.244343797905	123.550435276252	124.437464145592	87.8787437051948	0.133708224444174	41.5816125756851	81.3885631986373	155.10143650875	184.495593046236	254.89958	317.180575767565
42.8	52.8892986605394	78.061133034591	107.32362192561	142.557603240329	171.6563190887	195.024512377589	216.909990560145	226.720803793621	10404.7379363497	210.638587431639	152.532701731696	137.528520381687	136.4119221502	122.802544967313	123.685664049898	87.3497535822177	0.1329070012398	41.3327407910157	80.9006797490335	154.171010282181	183.391531663174	253.37706	315.287694107549
42.9	52.5661478907981	77.5856685394382	106.671271637917	141.691836875324	170.615664753971	193.841712270769	215.593798380256	225.343880445101	10341.6812009024	209.361200122735	151.608197401421	136.695657995281	135.586508863152	122.060936615625	122.940164516897	86.8251765739798	0.132112428928804	41.0859331817614	80.4168501351119	153.248321143095	182.296625883276	251.86714	313.41045957377
43	52.2457384212723	77.1142473687906	106.024478159066	140.833444534362	169.583889414877	192.668981769024	214.288766602003	223.978556427457	10279.1512344287	208.094536029274	150.691466973142	135.869796483084	134.7680290934	121.32554325221	122.200898498556	86.3049658523482	0.131324437129884	40.8411679327426	79.9370315268171	152.333287416675	181.21077930612	250.36969	311.548708070726
43.1	51.9280407417785	76.6468259254677	105.383181512709	139.982346650698	168.56089717228	191.506212311919	212.994775272573	222.624707663066	10217.1424392211	206.838480791888	149.782427490522	135.05086117707	133.956408964105	120.596298771771	121.467799810282	85.7890751912947	0.130542956365851	40.5984235085123	79.46118164212	151.425828470692	180.133896758687	248.88457	309.702277581921
43.2	51.6130257266969	76.1833611809888	104.747322505229	139.13846469548	167.546593378427	190.35329675336	211.711705998147	221.282211681255	10155.6492896833	205.592921528158	148.880997068288	134.238778372576	133.151575550337	119.873137919651	120.740803117889	85.2774589578153	0.129767918049989	40.3576786491444	78.9892587387992	150.52586469993	179.065884277076	247.41167	307.871008139075
43.3	51.3006646290942	75.7238106668775	104.116842713768	138.301721161883	166.540884617842	189.210129340017	210.439441920165	219.9509475939	10094.6663312392	204.357746810255	147.987094876037	133.433475313751	132.353456864712	119.155996279006	120.019843924795	84.7700721030064	0.12899925447264	40.1189123660945	78.5212216063631	149.633317510877	178.006649088523	245.95085	306.054741791852
43.4	50.9909290749498	75.2681324661196	103.491684474472	137.472039549536	165.543678688539	188.076605690128	209.177867692006	218.630796071449	10034.1881792622	203.132846642949	147.100641122306	132.634880179239	131.561981843275	118.444810258204	119.304858559445	84.2668701532954	0.128236898788033	39.8821039381322	78.0570295581103	148.748109306673	176.956099593734	244.50199	304.253322578111
43.5	50.6837910574827	74.8162852047695	102.871790870939	136.649344349208	164.554884583569	186.952622772671	207.926869456074	217.321639319356	9974.20951802147	201.918112442021	146.22155703893	131.842922068123	130.777080331632	117.739517078445	118.595784162938	83.7678092018219	0.127480785001331	39.6472329073435	77.5966424233255	147.87016347232	175.914145349513	243.06496	302.466596494638
43.6	50.3792229315771	74.3682280437038	102.257105722867	135.833561027769	163.574412472885	185.838078886896	206.686334821275	216.023361054931	9914.72509964808	200.713437013026	145.349764865661	131.057530986105	129.998683071312	117.040054761589	117.892558676883	83.2728458999663	0.126730847955907	39.4142790752015	77.1400205396096	146.99940436014	174.880697051681	241.63963	300.694411468392
43.7	50.0771974083054	73.923920670517	101.6475735749	135.024616013409	162.602173685524	184.732873642219	205.456152840897	214.735846484582	9855.72974311746	199.518714530442	144.485187835058	130.27863783192	129.226721686371	116.34636211819	117.195120831443	82.7819374490246	0.125987023320836	39.1832224987043	76.6871247453386	146.135757275475	173.855666518292	240.2259	298.936617328211
43.8	49.7776875495462	73.4833232915594	101.043139685669	134.222436681114	161.638080692099	183.636907938451	204.236213990858	213.458982281459	9797.21833325023	198.33384051716	143.627750157634	129.506174383997	128.46112867022	115.658378735741	116.503410133604	82.2950415920247	0.1252492475786	38.9540434865792	76.2379163722524	145.279148462639	172.838966673123	238.82364	297.193065777013
43.9	49.4806667626949	73.0463966241122	100.443750017019	133.426951338393	160.682047087592	182.550083946384	203.026410148339	212.192656563472	9739.18581972984	197.158711824341	142.777377007255	128.740073287326	127.701837372682	114.976044967118	115.817366855628	81.8121166056822	0.124517458013004	38.7267225955512	75.792357238168	144.429505091094	171.830511529447	237.43272	295.463610364439
44	49.1861087954667	72.6131018886974	99.8493512234284	132.638089211252	159.73398757444	181.472305088699	201.82663457078	210.936758871696	9681.62721613712	195.993226611607	141.933994506792	127.980268040574	126.948781987261	114.299301919217	115.136932023708	81.3331212924937	0.1237915926973	38.5012406266752	75.3504096398161	143.586755241869	170.830216174076	236.05304	293.748106459971
44.1	48.8939877307886	72.1834008015214	99.2598906416052	131.855780430407	158.793817945919	180.403476021207	200.636781875235	209.691180149138	9624.53759900127	194.837284327577	141.097529714015	127.2266929834	126.201897538643	113.628091441785	114.462047406819	80.8580149729638	0.123071590482508	38.2775786217305	74.9120363457993	142.750827894205	169.837996751672	234.68448	292.046411226488
44.2	48.6042779817793	71.7572555670475	98.6753162802634	131.079956017739	157.86145506981	179.343502614413	199.456748018088	208.455812719874	9567.91210686699	193.690785690732	140.267910607733	126.479283283996	125.461119870393	112.962356116447	113.792655505753	80.3867574779641	0.122357390985943	38.055717859676	74.4772005896678	141.921652912415	168.85377044932	233.32692	290.358383594257
44.3	48.3169542868154	71.3346288706967	98.0955768100767	130.310547872977	156.936816872345	178.292291935394	198.286430275107	207.230550268538	9511.74593937756	192.553632670604	139.445066074158	125.737974926841	124.726385632867	112.30203924591	113.12869954234	79.9193091412212	0.121648934579929	37.8356398531654	74.0458660631124	141.099161032979	167.877455481356	231.98026	288.683884235362
44.4	48.0319917046821	70.9154838716733	97.5206215538026	129.547488760607	156.019822322426	177.249752229984	197.125727221841	206.01528782016	9456.03435637334	191.425728469289	138.628925893514	125.002704700654	123.997632271334	111.647084843352	112.470123448853	79.4556307919314	0.120946162380706	37.6173263451212	73.6179969092712	140.28328385184	166.908971074454	230.64437	287.022775538555
44.5	47.7493656098069	70.4997841959126	96.9504004765758	128.790712297015	155.11039141612	176.21579290527	195.974538714353	204.809921720344	9400.77267700566	190.30697750327	137.819420726859	124.273410186555	123.274798014285	110.997437621993	111.816871857589	78.9956837474998	0.120249016237526	37.4007593053666	73.193557716148	139.473953811919	165.948237452953	229.31916	285.374921584516
44.6	47.4690516875742	70.0874939291499	96.3848641763667	128.040152937834	154.208445161404	175.190324512373	194.832765870277	203.614349615793	9345.95627886555	189.197285385548	137.016482103142	123.550029746432	122.557821861953	110.353042984838	111.168890090626	78.5394298064015	0.119557438721933	37.1859209273132	72.7725135101412	138.671104190838	164.995175824427	228.00452	283.740188121525
44.7	47.1910259297203	69.6785776101064	95.8239638746031	127.295745965517	153.313905563188	174.173258729536	193.7003110502	202.428470435146	9291.58059712729	188.096558908072	136.220042406465	122.832502511487	121.846643575013	109.713847014591	110.526124149752	78.0868312411622	0.118871373117216	36.972793624705	72.3548297496802	137.874669088841	164.049708365505	226.70032	282.11844254153
44.8	46.9152646298056	69.2730002237919	95.26765140695	126.557427477118	152.426695608576	173.164508345488	192.577077839349	201.252184370154	9237.64112370617	187.004706024468	135.430034863571	122.120768370995	121.141203663481	109.079796463742	109.888520706563	77.6378507914564	0.118190763408047	36.761360028416	71.9404723189677	137.084583416919	163.111758207911	225.40648	280.509553856615
44.9	46.6417443787646	68.8707271949197	94.7158792142463	125.825134372279	151.546739252384	172.163987243092	191.462971029601	200.085392857165	9184.13340643056	185.921635833057	134.646393531535	121.414767961234	120.441443375795	108.450838744818	109.256027092721	77.1924516573201	0.11751555427029	36.5516029833016	71.5294075218252	136.300782885135	162.181249424738	224.12289	278.91339267584
45	46.3704420605301	68.4717243814339	94.1686003335943	125.09880434142	150.6739614029	171.171610383269	190.357896601786	198.927998558919	9131.05304822776	184.847258560157	133.869053285659	120.714442654607	119.747304688075	107.82692192079	108.628591290384	76.7505974924779	0.116845691060977	36.3435055451029	71.1216020756416	135.52320399113	161.258107016957	222.84944	277.329831182471
45.1	46.1013348477324	68.0759580681455	93.6257683895999	124.378375854125	149.808287907886	170.187293789192	189.261761708285	197.779905346653	9078.39570632343	183.781485543665	133.097949807577	120.01973454895	119.058730293565	107.207994695654	108.006161922782	76.3122523977796	0.116181119808453	36.1370509774011	70.7170231054206	134.751784008827	160.34225690013	221.58603	275.758743111576
45.2	45.8344001974693	67.6833949604752	93.08733758576	123.663788147734	148.949645540814	169.210954530747	188.174474655932	196.641018282504	9026.15709145437	182.72422921691	132.333019573552	119.330586457008	118.375663592252	106.594006405151	107.388688244965	75.8773809147462	0.115521787202685	35.9322227486237	70.3156381379268	133.986460977321	159.433625891358	220.33256	274.200003727982
45.3	45.5696158471487	67.2940021783023	92.5532626959941	122.95498121611	148.09796198733	168.242510709248	187.095944889188	195.511243602202	8974.33296709449	181.675403092781	131.574199842965	118.646941896091	117.698048680656	105.984907007655	106.776120134688	75.4459480192233	0.11486764058573	35.7290045290991	69.9174150959283	133.227173689944	158.532141696428	219.08893	272.653489804597
45.4	45.3069598104001	66.9077472499155	92.0234990563186	122.251895798611	147.25316583195	167.281881442421	186.026082973605	194.390488698054	8922.91914869342	180.63492174811	130.821428647005	117.968745077906	117.025830341781	105.380647075202	106.168408083459	75.0179191151375	0.114218627942363	35.5273801881606	69.522322292533	132.473861683517	157.637732897179	217.85505	271.119079601077
