Energy	Hydrogen	Helium	Lithium	Beryllium	Boron	Carbon	Nitrogen	Oxygen	Fluorine	Neon	Sodium	Magnesium	Aluminum	Silicon	Phosphorus	Sulfur	Chlorine	Argon	Potassium
179	2.88E-05	3.07E-05	0.078209601	0.218255266	0.143638664	0.36505706	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082776129	0.2624	0.383770668	0.318813903	0.239000822	0.282515876	4.40E-04	2.31E-04	0.135176686
179.1	2.88E-05	3.07E-05	0.078209585	0.218255056	0.143637902	0.365055932	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082770964	0.26239	0.383747683	0.318776773	0.238956158	0.282474136	4.40E-04	2.31E-04	0.135151983
179.2	2.88E-05	3.07E-05	0.078209568	0.218254847	0.143637141	0.365054807	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08276581	0.26238	0.383724748	0.318739718	0.238911577	0.282432484	4.40E-04	2.31E-04	0.135127335
179.3	2.88E-05	3.07E-05	0.078209552	0.218254638	0.143636383	0.365053684	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082760667	0.26237	0.383701864	0.318702739	0.238867077	0.28239092	4.40E-04	2.31E-04	0.135102741
179.4	2.88E-05	3.07E-05	0.078209536	0.218254429	0.143635625	0.365052564	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082755535	0.26236	0.38367903	0.318665835	0.23882266	0.282349444	4.40E-04	2.31E-04	0.135078201
179.5	2.88E-05	3.07E-05	0.07820952	0.218254221	0.14363487	0.365051447	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082750415	0.26235	0.383656246	0.318629006	0.238778324	0.282308054	4.40E-04	2.31E-04	0.135053716
179.6	2.88E-05	3.07E-05	0.078209504	0.218254014	0.143634116	0.365050332	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082745306	0.26234	0.383633512	0.318592252	0.238734071	0.282266752	4.40E-04	2.31E-04	0.135029284
179.7	2.88E-05	3.07E-05	0.078209488	0.218253807	0.143633364	0.36504922	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082740208	0.26233	0.383610829	0.318555573	0.238689898	0.282225536	4.40E-04	2.31E-04	0.135004906
179.8	2.88E-05	3.07E-05	0.078209472	0.2182536	0.143632614	0.36504811	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082735122	0.26232	0.383588195	0.318518968	0.238645807	0.282184406	4.40E-04	2.31E-04	0.134980581
179.9	2.88E-05	3.07E-05	0.078209456	0.218253394	0.143631865	0.365047003	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082730046	0.26231	0.383565611	0.318482437	0.238601797	0.282143363	4.40E-04	2.30E-04	0.13495631
180	2.88E-05	3.07E-05	0.07820944	0.218253189	0.143631118	0.365045898	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082724982	0.2623	0.383543076	0.31844598	0.238557868	0.282102406	4.40E-04	2.30E-04	0.134932093
180.1	2.88E-05	3.07E-05	0.078209424	0.218252983	0.143630373	0.365044796	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082719928	0.26229	0.383520591	0.318409598	0.238514019	0.282061534	4.40E-04	2.30E-04	0.134907928
180.2	2.88E-05	3.07E-05	0.078209409	0.218252779	0.143629629	0.365043696	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082714886	0.26228	0.383498155	0.318373288	0.238470251	0.282020748	4.40E-04	2.30E-04	0.134883816
180.3	2.88E-05	3.07E-05	0.078209393	0.218252575	0.143628887	0.365042599	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082709855	0.26227	0.383475768	0.318337053	0.238426563	0.281980047	4.40E-04	2.30E-04	0.134859758
180.4	2.88E-05	3.07E-05	0.078209377	0.218252371	0.143628147	0.365041504	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082704835	0.26226	0.38345343	0.31830089	0.238382956	0.281939432	4.40E-04	2.30E-04	0.134835752
180.5	2.88E-05	3.07E-05	0.078209361	0.218252168	0.143627408	0.365040412	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082699825	0.26225	0.383431141	0.318264801	0.238339428	0.281898901	4.40E-04	2.30E-04	0.134811798
180.6	2.88E-05	3.07E-05	0.078209346	0.218251965	0.143626671	0.365039322	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082694827	0.26224	0.3834089	0.318228784	0.23829598	0.281858455	4.39E-04	2.30E-04	0.134787897
180.7	2.88E-05	3.07E-05	0.07820933	0.218251763	0.143625936	0.365038235	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082689839	0.26223	0.383386708	0.31819284	0.238252611	0.281818093	4.39E-04	2.30E-04	0.134764048
180.8	2.88E-05	3.07E-05	0.078209315	0.218251561	0.143625202	0.36503715	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082684863	0.26222	0.383364565	0.318156969	0.238209322	0.281777816	4.39E-04	2.30E-04	0.134740252
180.9	2.88E-05	3.07E-05	0.078209299	0.218251359	0.14362447	0.365036068	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082679897	0.26221	0.38334247	0.31812117	0.238166112	0.281737622	4.39E-04	2.30E-04	0.134716507
181	2.88E-05	3.07E-05	0.078209283	0.218251158	0.143623739	0.365034988	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082674942	0.2622	0.383320423	0.318085443	0.238122981	0.281697512	4.39E-04	2.30E-04	0.134692814
181.1	2.88E-05	3.07E-05	0.078209268	0.218250958	0.14362301	0.365033911	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082669998	0.26219	0.383298424	0.318049789	0.238079929	0.281657486	4.39E-04	2.30E-04	0.134669173
181.2	2.88E-05	3.07E-05	0.078209253	0.218250758	0.143622283	0.365032836	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082665064	0.26218	0.383276474	0.318014206	0.238036955	0.281617543	4.39E-04	2.30E-04	0.134645583
181.3	2.88E-05	3.07E-05	0.078209237	0.218250558	0.143621558	0.365031763	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082660142	0.26217	0.38325457	0.317978694	0.237994059	0.281577683	4.39E-04	2.30E-04	0.134622045
181.4	2.88E-05	3.07E-05	0.078209222	0.218250359	0.143620834	0.365030693	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08265523	0.26216	0.383232715	0.317943254	0.237951242	0.281537906	4.39E-04	2.30E-04	0.134598558
181.5	2.88E-05	3.07E-05	0.078209206	0.21825016	0.143620111	0.365029625	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082650328	0.26215	0.383210907	0.317907886	0.237908503	0.281498211	4.39E-04	2.30E-04	0.134575122
181.6	2.88E-05	3.07E-05	0.078209191	0.218249962	0.14361939	0.36502856	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082645437	0.26214	0.383189147	0.317872588	0.237865842	0.281458599	4.39E-04	2.30E-04	0.134551738
181.7	2.88E-05	3.07E-05	0.078209176	0.218249764	0.143618671	0.365027497	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082640557	0.26213	0.383167433	0.317837361	0.237823258	0.281419069	4.39E-04	2.30E-04	0.134528404
181.8	2.88E-05	3.07E-05	0.078209161	0.218249567	0.143617954	0.365026437	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082635688	0.26212	0.383145767	0.317802205	0.237780752	0.281379622	4.39E-04	2.30E-04	0.134505121
181.9	2.88E-05	3.07E-05	0.078209145	0.21824937	0.143617238	0.365025378	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082630829	0.26211	0.383124148	0.31776712	0.237738323	0.281340256	4.39E-04	2.30E-04	0.134481888
182	2.88E-05	3.07E-05	0.07820913	0.218249173	0.143616523	0.365024323	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08262598	0.2621	0.383102576	0.317732104	0.237695972	0.281300971	4.39E-04	2.30E-04	0.134458706
182.1	2.88E-05	3.07E-05	0.078209115	0.218248977	0.14361581	0.365023269	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082621142	0.26209	0.383081051	0.317697159	0.237653697	0.281261768	4.39E-04	2.30E-04	0.134435574
182.2	2.88E-05	3.07E-05	0.0782091	0.218248782	0.143615099	0.365022218	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082616315	0.26208	0.383059572	0.317662284	0.237611499	0.281222646	4.39E-04	2.30E-04	0.134412493
182.3	2.88E-05	3.07E-05	0.078209085	0.218248587	0.14361439	0.36502117	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082611498	0.26207	0.38303814	0.317627479	0.237569377	0.281183605	4.39E-04	2.30E-04	0.134389461
182.4	2.88E-05	3.07E-05	0.07820907	0.218248392	0.143613681	0.365020123	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082606691	0.26206	0.383016754	0.317592743	0.237527332	0.281144645	4.39E-04	2.30E-04	0.134366479
182.5	2.88E-05	3.07E-05	0.078209055	0.218248198	0.143612975	0.365019079	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082601894	0.26205	0.382995414	0.317558077	0.237485363	0.281105765	4.38E-04	2.30E-04	0.134343547
182.6	2.88E-05	3.07E-05	0.07820904	0.218248004	0.14361227	0.365018038	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082597108	0.26204	0.382974121	0.31752348	0.237443471	0.281066965	4.38E-04	2.30E-04	0.134320665
182.7	2.88E-05	3.07E-05	0.078209025	0.21824781	0.143611566	0.365016999	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082592333	0.26203	0.382952873	0.317488952	0.237401654	0.281028246	4.38E-04	2.30E-04	0.134297832
182.8	2.88E-05	3.07E-05	0.07820901	0.218247618	0.143610865	0.365015962	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082587567	0.26202	0.382931672	0.317454493	0.237359912	0.280989606	4.38E-04	2.29E-04	0.134275049
182.9	2.88E-05	3.07E-05	0.078208995	0.218247425	0.143610164	0.365014927	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082582812	0.26201	0.382910516	0.317420103	0.237318246	0.280951047	4.38E-04	2.29E-04	0.134252314
183	2.88E-05	3.07E-05	0.07820898	0.218247233	0.143609465	0.365013895	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082578067	0.262	0.382889406	0.317385781	0.237276656	0.280912566	4.38E-04	2.29E-04	0.134229629
183.1	2.88E-05	3.07E-05	0.078208966	0.218247041	0.143608768	0.365012865	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082573333	0.26199	0.382868341	0.317351528	0.23723514	0.280874165	4.38E-04	2.29E-04	0.134206993
183.2	2.88E-05	3.07E-05	0.078208951	0.21824685	0.143608073	0.365011837	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082568608	0.26198	0.382847322	0.317317342	0.2371937	0.280835843	4.38E-04	2.29E-04	0.134184406
183.3	2.88E-05	3.07E-05	0.078208936	0.218246659	0.143607378	0.365010812	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082563894	0.26197	0.382826348	0.317283225	0.237152334	0.2807976	4.38E-04	2.29E-04	0.134161867
183.4	2.88E-05	3.07E-05	0.078208921	0.218246469	0.143606686	0.365009789	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08255919	0.26196	0.382805419	0.317249176	0.237111043	0.280759435	4.38E-04	2.29E-04	0.134139377
183.5	2.88E-05	3.07E-05	0.078208907	0.218246279	0.143605995	0.365008768	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082554496	0.26195	0.382784535	0.317215195	0.237069826	0.280721349	4.38E-04	2.29E-04	0.134116936
183.6	2.88E-05	3.07E-05	0.078208892	0.218246089	0.143605305	0.36500775	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082549812	0.26194	0.382763696	0.317181281	0.237028684	0.280683341	4.38E-04	2.29E-04	0.134094542
183.7	2.88E-05	3.07E-05	0.078208878	0.2182459	0.143604617	0.365006733	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082545138	0.26193	0.382742902	0.317147434	0.236987616	0.280645411	4.38E-04	2.29E-04	0.134072197
183.8	2.88E-05	3.07E-05	0.078208863	0.218245711	0.14360393	0.36500572	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082540474	0.26192	0.382722152	0.317113655	0.236946621	0.280607559	4.38E-04	2.29E-04	0.1340499
183.9	2.88E-05	3.07E-05	0.078208848	0.218245523	0.143603245	0.365004708	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.08253582	0.26191	0.382701447	0.317079942	0.2369057	0.280569784	4.38E-04	2.29E-04	0.134027651
184	2.88E-05	3.07E-05	0.078208834	0.218245335	0.143602562	0.365003698	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082531176	0.2619	0.382680786	0.317046297	0.236864853	0.280532087	4.38E-04	2.29E-04	0.134005449
184.1	2.88E-05	3.07E-05	0.07820882	0.218245148	0.14360188	0.365002691	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082526541	0.26189	0.38266017	0.317012718	0.236824079	0.280494467	4.38E-04	2.29E-04	0.133983296
184.2	2.88E-05	3.07E-05	0.078208805	0.218244961	0.143601199	0.365001686	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082521917	0.26188	0.382639598	0.316979205	0.236783379	0.280456924	4.38E-04	2.29E-04	0.133961189
184.3	2.88E-05	3.07E-05	0.078208791	0.218244774	0.14360052	0.365000684	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082517303	0.26187	0.38261907	0.316945759	0.236742751	0.280419458	4.38E-04	2.29E-04	0.133939131
184.4	2.88E-05	3.07E-05	0.078208776	0.218244588	0.143599842	0.364999683	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082512699	0.26186	0.382598586	0.316912379	0.236702197	0.280382069	4.37E-04	2.29E-04	0.133917119
184.5	2.88E-05	3.07E-05	0.078208762	0.218244402	0.143599166	0.364998685	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082508104	0.26185	0.382578145	0.316879065	0.236661715	0.280344756	4.37E-04	2.29E-04	0.133895155
184.6	2.88E-05	3.07E-05	0.078208748	0.218244217	0.143598492	0.364997689	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082503519	0.26185	0.382557749	0.316845817	0.236621306	0.280307519	4.37E-04	2.29E-04	0.133873237
184.7	2.88E-05	3.07E-05	0.078208733	0.218244032	0.143597818	0.364996695	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082498944	0.26184	0.382537396	0.316812635	0.236580969	0.280270358	4.37E-04	2.29E-04	0.133851367
184.8	2.88E-05	3.07E-05	0.078208719	0.218243848	0.143597147	0.364995703	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082494379	0.26183	0.382517086	0.316779518	0.236540704	0.280233273	4.37E-04	2.29E-04	0.133829543
184.9	2.88E-05	3.07E-05	0.078208705	0.218243663	0.143596477	0.364994714	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082489823	0.26182	0.38249682	0.316746467	0.236500511	0.280196264	4.37E-04	2.29E-04	0.133807766
185	2.88E-05	3.07E-05	0.078208691	0.21824348	0.143595808	0.364993727	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082485277	0.26181	0.382476597	0.31671348	0.23646039	0.28015933	4.37E-04	2.29E-04	0.133786036
185.1	2.88E-05	3.07E-05	0.078208677	0.218243296	0.14359514	0.364992742	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082480741	0.2618	0.382456417	0.316680559	0.236420341	0.280122471	4.37E-04	2.29E-04	0.133764352
185.2	2.88E-05	3.07E-05	0.078208663	0.218243113	0.143594475	0.364991759	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082476215	0.26179	0.382436281	0.316647703	0.236380363	0.280085688	4.37E-04	2.29E-04	0.133742714
185.3	2.88E-05	3.07E-05	0.078208649	0.218242931	0.14359381	0.364990778	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082471698	0.26178	0.382416187	0.316614911	0.236340457	0.280048979	4.37E-04	2.29E-04	0.133721122
185.4	2.88E-05	3.07E-05	0.078208635	0.218242749	0.143593147	0.3649898	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082467191	0.26177	0.382396136	0.316582184	0.236300622	0.280012345	4.37E-04	2.29E-04	0.133699576
185.5	2.88E-05	3.07E-05	0.078208621	0.218242567	0.143592486	0.364988823	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082462693	0.26176	0.382376127	0.316549521	0.236260857	0.279975786	4.37E-04	2.29E-04	0.133678076
185.6	2.88E-05	3.07E-05	0.078208607	0.218242386	0.143591826	0.364987849	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082458205	0.26175	0.382356161	0.316516922	0.236221164	0.2799393	4.37E-04	2.29E-04	0.133656622
185.7	2.88E-05	3.07E-05	0.078208593	0.218242205	0.143591167	0.364986877	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082453726	0.26174	0.382336238	0.316484387	0.236181542	0.279902889	4.37E-04	2.29E-04	0.133635214
185.8	2.88E-05	3.07E-05	0.078208579	0.218242025	0.14359051	0.364985907	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082449257	0.26173	0.382316357	0.316451917	0.23614199	0.279866552	4.37E-04	2.29E-04	0.133613851
185.9	2.88E-05	3.07E-05	0.078208565	0.218241844	0.143589854	0.364984939	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082444797	0.26173	0.382296518	0.31641951	0.236102508	0.279830288	4.37E-04	2.28E-04	0.133592534
186	2.88E-05	3.07E-05	0.078208551	0.218241665	0.1435892	0.364983974	1.82E-04	1.97E-04	2.33E-04	1.07E-04	0.082440347	0.26172	0.382276721	0.316387166	0.236063097	0.279794098	4.37E-04	2.28E-04	0.133571262
186.1	2.88E-05	3.07E-05	0.078208537	0.218241485	0.143588547	0.36498301	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082435906	0.26171	0.382256966	0.316354886	0.236023755	0.279757982	4.37E-04	2.28E-04	0.133550035
186.2	2.88E-05	3.07E-05	0.078208523	0.218241307	0.143587895	0.364982049	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082431475	0.2617	0.382237253	0.316322669	0.235984484	0.279721938	4.37E-04	2.28E-04	0.133528853
186.3	2.88E-05	3.07E-05	0.07820851	0.218241128	0.143587245	0.36498109	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082427053	0.26169	0.382217582	0.316290516	0.235945282	0.279685968	4.37E-04	2.28E-04	0.133507716
186.4	2.88E-05	3.07E-05	0.078208496	0.21824095	0.143586596	0.364980133	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.08242264	0.26168	0.382197953	0.316258425	0.23590615	0.27965007	4.36E-04	2.28E-04	0.133486624
186.5	2.88E-05	3.07E-05	0.078208482	0.218240772	0.143585949	0.364979178	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082418237	0.26167	0.382178365	0.316226397	0.235867087	0.279614244	4.36E-04	2.28E-04	0.133465577
186.6	2.88E-05	3.07E-05	0.078208468	0.218240595	0.143585303	0.364978225	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082413842	0.26166	0.382158818	0.316194432	0.235828094	0.279578492	4.36E-04	2.28E-04	0.133444574
186.7	2.88E-05	3.07E-05	0.078208455	0.218240418	0.143584658	0.364977274	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082409458	0.26165	0.382139313	0.316162529	0.235789169	0.279542811	4.36E-04	2.28E-04	0.133423615
186.8	2.88E-05	3.07E-05	0.078208441	0.218240241	0.143584015	0.364976325	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082405082	0.26164	0.382119849	0.316130688	0.235750314	0.279507202	4.36E-04	2.28E-04	0.133402701
186.9	2.88E-05	3.07E-05	0.078208428	0.218240065	0.143583374	0.364975378	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082400716	0.26163	0.382100426	0.31609891	0.235711527	0.279471666	4.36E-04	2.28E-04	0.133381831
187	2.88E-05	3.07E-05	0.078208414	0.218239889	0.143582733	0.364974434	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082396359	0.26163	0.382081044	0.316067193	0.235672809	0.279436201	4.36E-04	2.28E-04	0.133361006
187.1	2.88E-05	3.07E-05	0.078208401	0.218239714	0.143582094	0.364973491	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082392011	0.26162	0.382061703	0.316035539	0.235634159	0.279400807	4.36E-04	2.28E-04	0.133340224
187.2	2.88E-05	3.07E-05	0.078208387	0.218239539	0.143581457	0.364972551	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082387672	0.26161	0.382042403	0.316003946	0.235595577	0.279365485	4.36E-04	2.28E-04	0.133319486
187.3	2.88E-05	3.07E-05	0.078208374	0.218239364	0.14358082	0.364971612	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082383342	0.2616	0.382023144	0.315972414	0.235557064	0.279330234	4.36E-04	2.28E-04	0.133298792
187.4	2.88E-05	3.07E-05	0.07820836	0.21823919	0.143580186	0.364970676	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082379021	0.26159	0.382003925	0.315940944	0.235518619	0.279295053	4.36E-04	2.28E-04	0.133278142
187.5	2.88E-05	3.07E-05	0.078208347	0.218239016	0.143579552	0.364969742	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.08237471	0.26158	0.381984746	0.315909536	0.235480241	0.279259944	4.36E-04	2.28E-04	0.133257535
187.6	2.88E-05	3.07E-05	0.078208333	0.218238843	0.14357892	0.364968809	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082370407	0.26157	0.381965608	0.315878188	0.235441932	0.279224905	4.36E-04	2.28E-04	0.133236971
187.7	2.88E-05	3.07E-05	0.07820832	0.21823867	0.143578289	0.364967879	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082366114	0.26156	0.38194651	0.315846901	0.235403689	0.279189936	4.36E-04	2.28E-04	0.133216451
187.8	2.88E-05	3.07E-05	0.078208307	0.218238497	0.14357766	0.364966951	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082361829	0.26156	0.381927452	0.315815675	0.235365514	0.279155038	4.36E-04	2.28E-04	0.133195974
187.9	2.88E-05	3.07E-05	0.078208294	0.218238325	0.143577032	0.364966025	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082357554	0.26155	0.381908435	0.31578451	0.235327407	0.27912021	4.36E-04	2.28E-04	0.13317554
188	2.88E-05	3.07E-05	0.07820828	0.218238153	0.143576405	0.364965101	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082353288	0.26154	0.381889457	0.315753405	0.235289366	0.279085452	4.36E-04	2.28E-04	0.133155149
188.1	2.88E-05	3.07E-05	0.078208267	0.218237981	0.14357578	0.364964179	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.08234903	0.26153	0.381870519	0.315722361	0.235251392	0.279050763	4.36E-04	2.28E-04	0.133134801
188.2	2.88E-05	3.07E-05	0.078208254	0.21823781	0.143575156	0.364963258	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082344781	0.26152	0.381851621	0.315691376	0.235213485	0.279016144	4.36E-04	2.28E-04	0.133114495
188.3	2.88E-05	3.07E-05	0.078208241	0.218237639	0.143574533	0.36496234	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082340542	0.26151	0.381832762	0.315660452	0.235175645	0.278981594	4.36E-04	2.28E-04	0.133094232
188.4	2.88E-05	3.07E-05	0.078208228	0.218237468	0.143573912	0.364961424	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082336311	0.2615	0.381813943	0.315629588	0.235137871	0.278947113	4.36E-04	2.28E-04	0.133074012
188.5	2.88E-05	3.07E-05	0.078208215	0.218237298	0.143573292	0.36496051	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082332089	0.26149	0.381795163	0.315598783	0.235100163	0.278912701	4.35E-04	2.28E-04	0.133053834
188.6	2.88E-05	3.07E-05	0.078208201	0.218237129	0.143572673	0.364959598	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082327875	0.26149	0.381776423	0.315568038	0.235062521	0.278878359	4.35E-04	2.28E-04	0.133033698
188.7	2.88E-05	3.07E-05	0.078208188	0.218236959	0.143572055	0.364958688	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082323671	0.26148	0.381757722	0.315537352	0.235024946	0.278844084	4.35E-04	2.28E-04	0.133013605
188.8	2.88E-05	3.07E-05	0.078208175	0.21823679	0.143571439	0.36495778	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082319475	0.26147	0.38173906	0.315506726	0.234987436	0.278809878	4.35E-04	2.28E-04	0.132993553
188.9	2.88E-05	3.07E-05	0.078208162	0.218236622	0.143570825	0.364956873	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082315288	0.26146	0.381720437	0.315476159	0.234949992	0.278775741	4.35E-04	2.28E-04	0.132973544
189	2.88E-05	3.07E-05	0.078208149	0.218236453	0.143570211	0.364955969	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.08231111	0.26145	0.381701852	0.315445651	0.234912613	0.278741672	4.35E-04	2.28E-04	0.132953576
189.1	2.88E-05	3.07E-05	0.078208137	0.218236285	0.143569599	0.364955067	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082306941	0.26144	0.381683307	0.315415201	0.2348753	0.27870767	4.35E-04	2.28E-04	0.13293365
189.2	2.88E-05	3.07E-05	0.078208124	0.218236118	0.143568988	0.364954166	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.08230278	0.26143	0.3816648	0.315384811	0.234838052	0.278673736	4.35E-04	2.27E-04	0.132913766
189.3	2.88E-05	3.07E-05	0.078208111	0.218235951	0.143568379	0.364953268	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082298628	0.26143	0.381646332	0.315354479	0.234800869	0.27863987	4.35E-04	2.27E-04	0.132893923
189.4	2.88E-05	3.07E-05	0.078208098	0.218235784	0.143567771	0.364952372	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082294484	0.26142	0.381627903	0.315324205	0.234763751	0.278606072	4.35E-04	2.27E-04	0.132874122
189.5	2.88E-05	3.07E-05	0.078208085	0.218235617	0.143567164	0.364951477	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082290349	0.26141	0.381609511	0.31529399	0.234726698	0.27857234	4.35E-04	2.27E-04	0.132854362
189.6	2.88E-05	3.07E-05	0.078208072	0.218235451	0.143566558	0.364950585	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082286223	0.2614	0.381591158	0.315263833	0.23468971	0.278538676	4.35E-04	2.27E-04	0.132834643
189.7	2.88E-05	3.07E-05	0.07820806	0.218235286	0.143565954	0.364949694	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082282105	0.26139	0.381572844	0.315233734	0.234652786	0.278505079	4.35E-04	2.27E-04	0.132814965
189.8	2.88E-05	3.07E-05	0.078208047	0.21823512	0.143565351	0.364948805	1.82E-04	1.97E-04	2.33E-04	1.06E-04	0.082277996	0.26138	0.381554567	0.315203692	0.234615926	0.278471548	4.35E-04	2.27E-04	0.132795328
