Energy	Air, Dry (near sea level)	Blood, Whole (ICRU-44)	Brain, Grey/White Matter (ICRU-44)	Breast Tissue (ICRU-44)	Bone, Cortical (ICRU-44)	Cadmium Telluride	Gallium Arsenide	Glass, Borosilicate (Pyrex)	Muscle, Skeletal (ICRU-44)	Polyethylene Terephthalate, (Mylar)	Polymethyl Methacrylate, (PMMA)	Polytetrafluoroethylene, (Teflon)	Polyvinyl Chloride, (PVC) 	Tissue, Soft (ICRU-44)	Water, Liquid	Adipose Tissue (ICRU-44)	PLA, (XCOM)
97.6	1.90E-04	0.181042654	0.185057122	0.173414805	0.356401856	11.06785764	3.099677618	0.373383354	0.183183117	0.219739627	0.193860892	0.340167241	0.269093103	0.18082946	0.17201246	0.161510958	0.18021
97.7	1.90E-04	0.180977189	0.18499095	0.173357047	0.356113163	11.03819854	3.091920519	0.373157404	0.183165286	0.219666646	0.193797253	0.340029399	0.268859964	0.180764908	0.171951687	0.161460854	0.18015
97.8	1.90E-04	0.180911835	0.184924889	0.173299377	0.355825453	11.00865293	3.084193593	0.372932069	0.183147528	0.219593782	0.193733736	0.339891824	0.268627585	0.180700464	0.171891013	0.161410818	0.1801
97.9	1.90E-04	0.180846592	0.184858938	0.173241794	0.355538723	10.97922026	3.07649669	0.372707347	0.183129842	0.219521036	0.193670339	0.339754514	0.268395963	0.180636127	0.171830439	0.161360849	0.18004
98	1.90E-04	0.18078146	0.184793097	0.173184298	0.355252968	10.94989999	3.068829665	0.372483236	0.183112228	0.219448407	0.193607062	0.339617471	0.268165094	0.180571898	0.171769964	0.161310948	0.17999
98.1	1.90E-04	0.180716437	0.184727366	0.173126889	0.354968184	10.92069158	3.061192371	0.372259734	0.183094687	0.219375895	0.193543905	0.339480692	0.267934976	0.180507775	0.171709589	0.161261115	0.17993
98.2	1.90E-04	0.180651524	0.184661745	0.173069566	0.354684366	10.89159449	3.053584662	0.372036838	0.183077217	0.2193035	0.193480869	0.339344176	0.267705604	0.180443759	0.171649311	0.161211349	0.17988
98.3	1.90E-04	0.18058672	0.184596233	0.17301233	0.35440151	10.86260819	3.046006395	0.371814546	0.183059818	0.219231221	0.193417951	0.339207924	0.267476977	0.18037985	0.171589132	0.16116165	0.17983
98.4	1.90E-04	0.180522026	0.184530829	0.17295518	0.354119613	10.83373213	3.038457425	0.371592856	0.183042489	0.219159058	0.193355153	0.339071935	0.26724909	0.180316046	0.171529052	0.161112018	0.17977
98.5	1.90E-04	0.18045744	0.184465535	0.172898115	0.353838669	10.80496581	3.030937609	0.371371766	0.183025231	0.219087011	0.193292473	0.338936207	0.26702194	0.180252348	0.171469069	0.161062452	0.17972
98.6	1.90E-04	0.180392963	0.184400348	0.172841136	0.353558675	10.77630868	3.023446806	0.371151273	0.183008044	0.219015079	0.193229912	0.338800739	0.266795525	0.180188756	0.171409184	0.161012954	0.17966
98.7	1.89E-04	0.180328595	0.18433527	0.172784243	0.353279626	10.74776022	3.015984875	0.370931375	0.182990926	0.218943262	0.193167468	0.338665532	0.266569841	0.180125269	0.171349396	0.160963522	0.17961
98.8	1.89E-04	0.180264334	0.1842703	0.172727435	0.353001518	10.71931992	3.008551674	0.37071207	0.182973877	0.218871561	0.193105143	0.338530584	0.266344886	0.180061886	0.171289705	0.160914156	0.17956
98.9	1.89E-04	0.180200181	0.184205437	0.172670712	0.352724347	10.69098726	3.001147065	0.370493356	0.182956897	0.218799973	0.193042934	0.338395895	0.266120655	0.179998608	0.171230112	0.160864856	0.1795
99	1.89E-04	0.180136135	0.184140681	0.172614074	0.35244811	10.66276172	2.99377091	0.370275231	0.182939986	0.2187285	0.192980843	0.338261464	0.265897147	0.179935435	0.171170615	0.160815623	0.17945
99.1	1.89E-04	0.180072197	0.184076032	0.17255752	0.352172801	10.6346428	2.986423069	0.370057692	0.182923143	0.218657141	0.192918868	0.33812729	0.265674357	0.179872366	0.171111214	0.160766455	0.17939
99.2	1.89E-04	0.180008365	0.18401149	0.172501051	0.351898418	10.60662998	2.979103406	0.369840737	0.182906368	0.218585896	0.19285701	0.337993372	0.265452284	0.1798094	0.171051909	0.160717353	0.17934
99.3	1.89E-04	0.17994464	0.183947054	0.172444666	0.351624955	10.57872276	2.971811785	0.369624365	0.182889661	0.218514764	0.192795267	0.337859709	0.265230924	0.179746538	0.1709927	0.160668317	0.17929
99.4	1.89E-04	0.179881022	0.183882724	0.172388364	0.351352409	10.55092064	2.96454807	0.369408572	0.182873021	0.218443745	0.19273364	0.337726302	0.265010273	0.179683779	0.170933587	0.160619346	0.17923
99.5	1.89E-04	0.179817509	0.1838185	0.172332147	0.351080776	10.52322312	2.957312127	0.369193358	0.182856448	0.218372839	0.192672129	0.337593148	0.26479033	0.179621124	0.170874569	0.16057044	0.17918
99.6	1.89E-04	0.179754102	0.183754381	0.172276013	0.350810052	10.4956297	2.950103822	0.368978719	0.182839942	0.218302045	0.192610732	0.337460248	0.26457109	0.179558571	0.170815647	0.160521599	0.17913
99.7	1.89E-04	0.1796908	0.183690368	0.172219963	0.350540233	10.46813989	2.942923021	0.368764653	0.182823502	0.218231364	0.192549451	0.337327601	0.264352552	0.17949612	0.170756819	0.160472824	0.17907
99.8	1.89E-04	0.179627604	0.18362646	0.172163996	0.350271315	10.4407532	2.935769592	0.36855116	0.182807128	0.218160794	0.192488283	0.337195206	0.264134712	0.179433772	0.170698086	0.160424113	0.17902
99.9	1.89E-04	0.179564512	0.183562656	0.172108111	0.350003295	10.41346914	2.928643404	0.368338236	0.182790819	0.218090336	0.192427229	0.337063062	0.263917566	0.179371525	0.170639447	0.160375467	0.17897
100	1.89E-04	0.179501525	0.183498957	0.17205231	0.349736167	10.38628722	2.921544326	0.368125879	0.182774576	0.21801999	0.19236629	0.336931168	0.263701114	0.17930938	0.170580902	0.160326885	0.17891
100.1	1.89E-04	0.179438643	0.183435362	0.171996591	0.349469929	10.35920696	2.914472228	0.367914087	0.182758397	0.217949754	0.192305463	0.336799524	0.26348535	0.179247337	0.170522451	0.160278368	0.17886
100.2	1.88E-04	0.179375864	0.183371871	0.171940954	0.349204576	10.33222789	2.90742698	0.367702859	0.182742284	0.21787963	0.19224475	0.33666813	0.263270274	0.179185394	0.170464094	0.160229915	0.17881
100.3	1.88E-04	0.179313189	0.183308483	0.1718854	0.348940105	10.30534952	2.900408454	0.367492192	0.182726234	0.217809615	0.192184149	0.336536983	0.26305588	0.179123553	0.170405831	0.160181526	0.17875
100.4	1.88E-04	0.179250618	0.183245199	0.171829927	0.348676512	10.27857138	2.893416522	0.367282084	0.182710249	0.217739712	0.19212366	0.336406085	0.262842168	0.179061812	0.17034766	0.160133201	0.1787
100.5	1.88E-04	0.17918815	0.183182018	0.171774536	0.348413793	10.25189301	2.886451058	0.367072533	0.182694327	0.217669918	0.192063284	0.336275433	0.262629134	0.179000171	0.170289582	0.16008494	0.17865
100.6	1.88E-04	0.179125785	0.183118939	0.171719227	0.348151945	10.22531392	2.879511934	0.366863538	0.182678468	0.217600233	0.192003019	0.336145028	0.262416775	0.178938631	0.170231598	0.160036743	0.17859
100.7	1.88E-04	0.179063523	0.183055964	0.171663999	0.347890963	10.19883366	2.872599025	0.366655095	0.182662673	0.217530658	0.191942866	0.336014868	0.262205088	0.17887719	0.170173705	0.159988609	0.17854
100.8	1.88E-04	0.179001363	0.18299309	0.171608852	0.347630844	10.17245176	2.865712207	0.366447204	0.18264694	0.217461193	0.191882824	0.335884953	0.261994071	0.178815849	0.170115905	0.159940538	0.17849
100.9	1.88E-04	0.178939305	0.182930319	0.171553786	0.347371585	10.14616776	2.858851354	0.366239861	0.18263127	0.217391836	0.191822893	0.335755282	0.26178372	0.178754607	0.170058197	0.15989253	0.17843
101	1.88E-04	0.178877349	0.182867649	0.171498801	0.347113181	10.1199812	2.852016344	0.366033066	0.182615662	0.217322588	0.191763072	0.335625854	0.261574034	0.178693465	0.17000058	0.159844586	0.17838
101.1	1.88E-04	0.178815495	0.182805081	0.171443897	0.346855628	10.09389163	2.845207054	0.365826816	0.182600115	0.217253448	0.191703362	0.33549667	0.261365009	0.178632421	0.169943056	0.159796705	0.17833
101.2	1.88E-04	0.178753742	0.182742614	0.171389072	0.346598924	10.06789859	2.838423362	0.365621109	0.18258463	0.217184416	0.191643761	0.335367727	0.261156643	0.178571475	0.169885622	0.159748886	0.17828
101.3	1.88E-04	0.178692091	0.182680247	0.171334328	0.346343065	10.04200163	2.831665146	0.365415943	0.182569207	0.217115491	0.19158427	0.335239026	0.260948932	0.178510628	0.169828279	0.15970113	0.17822
101.4	1.88E-04	0.17863054	0.182617982	0.171279664	0.346088047	10.0162003	2.824932286	0.365211316	0.182553844	0.217046675	0.191524888	0.335110566	0.260741875	0.178449879	0.169771028	0.159653436	0.17817
101.5	1.88E-04	0.17856909	0.182555817	0.17122508	0.345833866	9.990494169	2.818224662	0.365007227	0.182538542	0.216977965	0.191465615	0.334982345	0.260535468	0.178389227	0.169713867	0.159605805	0.17812
101.6	1.88E-04	0.17850774	0.182493752	0.171170575	0.345580519	9.964882778	2.811542154	0.364803673	0.1825233	0.216909362	0.191406451	0.334854364	0.260329708	0.178328674	0.169656796	0.159558236	0.17807
101.7	1.87E-04	0.17844649	0.182431787	0.17111615	0.345328002	9.939365692	2.804884644	0.364600652	0.182508118	0.216840866	0.191347395	0.334726622	0.260124594	0.178268217	0.169599815	0.159510729	0.17801
101.8	1.87E-04	0.17838534	0.182369922	0.171061804	0.345076312	9.913942473	2.798252015	0.364398164	0.182492995	0.216772477	0.191288447	0.334599118	0.259920123	0.178207858	0.169542924	0.159463284	0.17796
101.9	1.87E-04	0.178324289	0.182308156	0.171007537	0.344825445	9.888612684	2.791644148	0.364196204	0.182477932	0.216704194	0.191229606	0.334471851	0.259716291	0.178147595	0.169486123	0.159415901	0.17791
102	1.87E-04	0.178263338	0.18224649	0.170953348	0.344575398	9.863375893	2.785060927	0.363994773	0.182462929	0.216636016	0.191170873	0.33434482	0.259513096	0.178087429	0.169429412	0.159368579	0.17786
102.1	1.87E-04	0.178202486	0.182184922	0.170899239	0.344326167	9.838231669	2.778502237	0.363793867	0.182447984	0.216567944	0.191112248	0.334218026	0.259310536	0.178027359	0.169372789	0.159321319	0.1778
102.2	1.87E-04	0.178141733	0.182123453	0.170845208	0.344077749	9.813179583	2.771967961	0.363593485	0.182433097	0.216499978	0.191053729	0.334091467	0.259108608	0.177967385	0.169316256	0.15927412	0.17775
102.3	1.87E-04	0.178081078	0.182062082	0.170791255	0.343830141	9.78821921	2.765457986	0.363393626	0.182418269	0.216432116	0.190995316	0.333965143	0.25890731	0.177907507	0.169259811	0.159226983	0.1777
102.4	1.87E-04	0.178020521	0.18200081	0.17073738	0.343583338	9.763350125	2.758972197	0.363194286	0.182403499	0.21636436	0.19093701	0.333839053	0.258706638	0.177847724	0.169203455	0.159179907	0.17765
102.5	1.87E-04	0.177960063	0.181939635	0.170683583	0.343337338	9.738571908	2.752510482	0.362995465	0.182388786	0.216296708	0.19087881	0.333713196	0.258506591	0.177788037	0.169147188	0.159132891	0.17759
102.6	1.87E-04	0.177899702	0.181878558	0.170629863	0.343092137	9.713884139	2.746072727	0.362797161	0.182374131	0.21622916	0.190820715	0.333587572	0.258307165	0.177728445	0.169091008	0.159085937	0.17754
102.7	1.87E-04	0.177839439	0.181817579	0.170576222	0.342847732	9.689286402	2.73965882	0.362599371	0.182359533	0.216161716	0.190762726	0.33346218	0.258108358	0.177668947	0.169034916	0.159039043	0.17749
102.8	1.87E-04	0.177779273	0.181756696	0.170522657	0.34260412	9.664778282	2.73326865	0.362402094	0.182344992	0.216094376	0.190704842	0.33333702	0.257910169	0.177609545	0.168978912	0.15899221	0.17744
102.9	1.87E-04	0.177719204	0.181695911	0.17046917	0.342361296	9.640359369	2.726902106	0.362205328	0.182330507	0.21602714	0.190647063	0.33321209	0.257712593	0.177550236	0.168922996	0.158945437	0.17739
103	1.87E-04	0.177659232	0.181635222	0.170415759	0.342119258	9.616029251	2.720559079	0.362009071	0.182316079	0.215960007	0.190589388	0.33308739	0.257515629	0.177491022	0.168867166	0.158898724	0.17733
103.1	1.87E-04	0.177599356	0.18157463	0.170362426	0.341878003	9.591787521	2.714239458	0.361813322	0.182301706	0.215892977	0.190531817	0.33296292	0.257319274	0.177431901	0.168811424	0.158852072	0.17728
103.2	1.87E-04	0.177539577	0.181514133	0.170309169	0.341637527	9.567633775	2.707943134	0.361618078	0.18228739	0.21582605	0.19047435	0.332838679	0.257123527	0.177372875	0.168755768	0.158805479	0.17723
103.3	1.86E-04	0.177479893	0.181453733	0.170255988	0.341397827	9.543567609	2.70167	0.361423338	0.182273129	0.215759225	0.190416987	0.332714666	0.256928383	0.177313941	0.168700199	0.158758947	0.17718
103.4	1.86E-04	0.177420306	0.181393429	0.170202884	0.3411589	9.519588622	2.695419947	0.361229101	0.182258923	0.215692502	0.190359727	0.332590881	0.256733841	0.177255101	0.168644717	0.158712474	0.17713
103.5	1.86E-04	0.177360814	0.181333219	0.170149855	0.340920742	9.495696417	2.689192869	0.361035363	0.182244772	0.215625882	0.19030257	0.332467323	0.256539899	0.177196353	0.16858932	0.158666061	0.17708
103.6	1.86E-04	0.177301417	0.181273105	0.170096903	0.34068335	9.471890596	2.682988658	0.360842124	0.182230675	0.215559363	0.190245516	0.332343991	0.256346553	0.177137699	0.16853401	0.158619707	0.17702
103.7	1.86E-04	0.177242115	0.181213086	0.170044026	0.340446722	9.448170766	2.67680721	0.360649382	0.182216633	0.215492946	0.190188564	0.332220884	0.256153802	0.177079137	0.168478785	0.158573413	0.17697
103.8	1.86E-04	0.177182909	0.181153162	0.169991225	0.340210853	9.424536535	2.670648418	0.360457135	0.182202646	0.21542663	0.190131714	0.332098003	0.255961644	0.177020667	0.168423645	0.158527178	0.17692
103.9	1.86E-04	0.177123796	0.181093332	0.169938498	0.339975741	9.400987512	2.664512179	0.360265381	0.182188712	0.215360415	0.190074967	0.331975346	0.255770075	0.176962289	0.168368591	0.158481002	0.17687
104	1.86E-04	0.177064778	0.181033597	0.169885848	0.339741383	9.377523311	2.658398387	0.360074119	0.182174832	0.215294301	0.190018321	0.331852914	0.255579094	0.176904002	0.168313622	0.158434885	0.17682
104.1	1.86E-04	0.177005855	0.180973955	0.169833272	0.339507775	9.354143545	2.65230694	0.359883346	0.182161005	0.215228287	0.189961776	0.331730704	0.255388697	0.176845808	0.168258738	0.158388826	0.17677
104.2	1.86E-04	0.176947025	0.180914408	0.169780771	0.339274914	9.330847832	2.646237734	0.359693062	0.182147231	0.215162374	0.189905332	0.331608717	0.255198884	0.176787704	0.168203939	0.158342827	0.17672
104.3	1.86E-04	0.176888288	0.180854953	0.169728344	0.339042798	9.307635789	2.640190666	0.359503264	0.18213351	0.215096561	0.18984899	0.331486952	0.255009651	0.176729692	0.168149224	0.158296886	0.17666
104.4	1.86E-04	0.176829645	0.180795592	0.169675992	0.338811422	9.284507039	2.634165636	0.35931395	0.182119842	0.215030847	0.189792747	0.331365408	0.254820995	0.17667177	0.168094593	0.158251003	0.17661
104.5	1.86E-04	0.176771096	0.180736325	0.169623714	0.338580785	9.261461202	2.628162542	0.35912512	0.182106226	0.214965233	0.189736605	0.331244086	0.254632916	0.176613939	0.168040046	0.158205179	0.17656
104.6	1.86E-04	0.176712639	0.18067715	0.169571511	0.338350883	9.238497905	2.622181283	0.358936771	0.182092662	0.214899718	0.189680563	0.331122983	0.25444541	0.176556199	0.167985583	0.158159413	0.17651
104.7	1.86E-04	0.176654275	0.180618067	0.169519381	0.338121712	9.215616774	2.616221758	0.358748902	0.18207915	0.214834303	0.189624621	0.3310021	0.254258475	0.176498549	0.167931204	0.158113705	0.17646
104.8	1.86E-04	0.176596003	0.180559077	0.169467325	0.337893271	9.192817439	2.610283869	0.35856151	0.18206569	0.214768986	0.189568778	0.330881436	0.254072109	0.176440988	0.167876908	0.158068055	0.17641
104.9	1.85E-04	0.176537824	0.180500179	0.169415342	0.337665555	9.17009953	2.604367517	0.358374595	0.182052281	0.214703768	0.189513034	0.330760991	0.25388631	0.176383518	0.167822695	0.158022463	0.17636
105	1.85E-04	0.176479736	0.180441374	0.169363433	0.337438563	9.14746268	2.598472602	0.358188154	0.182038923	0.214638648	0.189457389	0.330640763	0.253701075	0.176326136	0.167768565	0.157976928	0.17631
105.1	1.85E-04	0.17642174	0.180382659	0.169311598	0.33721229	9.124906525	2.592599026	0.358002187	0.182025616	0.214573626	0.189401843	0.330520752	0.253516402	0.176268845	0.167714518	0.157931451	0.17626
105.2	1.85E-04	0.176363836	0.180324037	0.169259835	0.336986734	9.1024307	2.586746693	0.35781669	0.182012359	0.214508702	0.189346395	0.330400958	0.253332289	0.176211642	0.167660554	0.157886032	0.17621
105.3	1.85E-04	0.176306023	0.180265505	0.169208145	0.336761893	9.080034846	2.580915506	0.357631664	0.181999153	0.214443875	0.189291045	0.33028138	0.253148734	0.176154528	0.167606672	0.157840669	0.17615
105.4	1.85E-04	0.176248301	0.180207065	0.169156528	0.336537762	9.057718604	2.575105368	0.357447105	0.181985997	0.214379146	0.189235793	0.330162018	0.252965734	0.176097502	0.167552872	0.157795364	0.1761
105.5	1.85E-04	0.17619067	0.180148715	0.169104983	0.33631434	9.035481615	2.569316183	0.357263013	0.181972892	0.214314515	0.189180638	0.33004287	0.252783288	0.176040565	0.167499154	0.157750116	0.17605
105.6	1.85E-04	0.17613313	0.180090456	0.169053511	0.336091623	9.013323525	2.563547856	0.357079386	0.181959835	0.21424998	0.189125581	0.329923936	0.252601392	0.175983717	0.167445518	0.157704925	0.176
105.7	1.85E-04	0.17607568	0.180032287	0.169002111	0.335869608	8.99124398	2.557800292	0.356896222	0.181946828	0.214185541	0.189070621	0.329805217	0.252420045	0.175926956	0.167391964	0.157659791	0.17595
105.8	1.85E-04	0.17601832	0.179974208	0.168950783	0.335648293	8.96924263	2.552073397	0.35671352	0.181933871	0.2141212	0.189015757	0.32968671	0.252239245	0.175870283	0.167338491	0.157614713	0.1759
105.9	1.85E-04	0.175961051	0.17991622	0.168899527	0.335427674	8.947319124	2.546367078	0.356531277	0.181920962	0.214056954	0.18896099	0.329568416	0.25205899	0.175813697	0.167285099	0.157569692	0.17585
106	1.85E-04	0.17590387	0.17985832	0.168848343	0.33520775	8.925473115	2.54068124	0.356349493	0.181908102	0.213992805	0.18890632	0.329450334	0.251879276	0.175757199	0.167231788	0.157524728	0.1758
106.1	1.85E-04	0.17584678	0.179800511	0.16879723	0.334988516	8.903704257	2.535015792	0.356168166	0.181895291	0.213928751	0.188851745	0.329332463	0.251700104	0.175700788	0.167178558	0.157479819	0.17575
106.2	1.85E-04	0.175789778	0.17974279	0.168746188	0.33476997	8.882012207	2.529370641	0.355987295	0.181882528	0.213864792	0.188797266	0.329214803	0.251521469	0.175644463	0.167125409	0.157434967	0.1757
106.3	1.85E-04	0.175732866	0.179685159	0.168695218	0.33455211	8.860396622	2.523745696	0.355806877	0.181869813	0.213800929	0.188742882	0.329097353	0.25134337	0.175588226	0.16707234	0.157390171	0.17565
106.4	1.85E-04	0.175676043	0.179627616	0.168644319	0.334334932	8.838857163	2.518140864	0.355626911	0.181857146	0.213737161	0.188688594	0.328980113	0.251165805	0.175532074	0.167019351	0.157345431	0.1756
106.5	1.84E-04	0.175619308	0.179570162	0.168593491	0.334118435	8.81739349	2.512556056	0.355447396	0.181844526	0.213673488	0.1886344	0.328863082	0.250988772	0.175476009	0.166966442	0.157300747	0.17555
106.6	1.84E-04	0.175562661	0.179512796	0.168542733	0.333902614	8.796005267	2.506991181	0.355268329	0.181831954	0.21360991	0.188580302	0.328746259	0.250812269	0.17542003	0.166913613	0.157256118	0.1755
106.7	1.84E-04	0.175506103	0.179455519	0.168492046	0.333687467	8.77469216	2.50144615	0.355089711	0.181819429	0.213546426	0.188526298	0.328629645	0.250636293	0.175364137	0.166860864	0.157211545	0.17545
106.8	1.84E-04	0.175449633	0.179398329	0.168441429	0.333472992	8.753453836	2.495920873	0.354911538	0.181806951	0.213483036	0.188472387	0.328513238	0.250460843	0.17530833	0.166808194	0.157167027	0.1754
106.9	1.84E-04	0.17539325	0.179341227	0.168390883	0.333259186	8.732289963	2.490415262	0.35473381	0.181794519	0.21341974	0.188418571	0.328397037	0.250285916	0.175252608	0.166755603	0.157122565	0.17535
107	1.84E-04	0.175336955	0.179284213	0.168340407	0.333046046	8.711200212	2.484929228	0.354556525	0.181782134	0.213356538	0.188364849	0.328281043	0.250111511	0.175196971	0.166703091	0.157078158	0.1753
107.1	1.84E-04	0.175280747	0.179227286	0.16829	0.332833569	8.690184256	2.479462683	0.354379681	0.181769796	0.213293429	0.18831122	0.328165255	0.249937625	0.175141419	0.166650658	0.157033806	0.17525
